[2.6141313427720513e+12, 0.0, 0.0]	[-2.6141313427720513e+12, 0.0, 0.0],
[2.622892957687571e+12, 0.0, 0.0]	[-2.622892957687571e+12, 0.0, 0.0],
[2.6315502764147026e+12, 0.0, 0.0]	[-2.6315502764147026e+12, 0.0, 0.0],
[2.6400541657236035e+12, 0.0, 0.0]	[-2.6400541657236035e+12, 0.0, 0.0],
[2.6483480307086987e+12, 0.0, 0.0]	[-2.6483480307086987e+12, 0.0, 0.0],
[2.6563668114704185e+12, 0.0, 0.0]	[-2.6563668114704185e+12, 0.0, 0.0],
[2.6640358527146807e+12, 0.0, 0.0]	[-2.6640358527146807e+12, 0.0, 0.0],
[2.6712696326264536e+12, 0.0, 0.0]	[-2.6712696326264536e+12, 0.0, 0.0],
[2.67797033685882e+12, 0.0, 0.0]	[-2.67797033685882e+12, 0.0, 0.0],
[2.4279462443915874e+12, 0.0, 0.0]	[-2.4279462443915874e+12, 0.0, 0.0],
[2.4332731878511064e+12, 0.0, 0.0]	[-2.4332731878511064e+12, 0.0, 0.0],
[2.4377839080162e+12, 0.0, 0.0]	[-2.4377839080162e+12, 0.0, 0.0],
[2.441345587781518e+12, 0.0, 0.0]	[-2.441345587781518e+12, 0.0, 0.0],
[2.443809234471917e+12, 0.0, 0.0]	[-2.443809234471917e+12, 0.0, 0.0],
[2.4450079947687407e+12, 0.0, 0.0]	[-2.4450079947687407e+12, 0.0, 0.0],
[2.444755365181061e+12, 0.0, 0.0]	[-2.444755365181061e+12, 0.0, 0.0],
[2.4428433157569404e+12, 0.0, 0.0]	[-2.4428433157569404e+12, 0.0, 0.0],
[2.4390403549575635e+12, 0.0, 0.0]	[-2.4390403549575635e+12, 0.0, 0.0],
[2.4330895768379287e+12, 0.0, 0.0]	[-2.4330895768379287e+12, 0.0, 0.0],
[2.424706748460753e+12, 0.0, 0.0]	[-2.424706748460753e+12, 0.0, 0.0],
[2.413578516384827e+12, 0.0, 0.0]	[-2.413578516384827e+12, 0.0, 0.0],
[2.399360836620812e+12, 0.0, 0.0]	[-2.399360836620812e+12, 0.0, 0.0],
[2.3816777629760303e+12, 0.0, 0.0]	[-2.3816777629760303e+12, 0.0, 0.0],
[2.360120764238702e+12, 0.0, 0.0]	[-2.360120764238702e+12, 0.0, 0.0],
[2.3342487806779175e+12, 0.0, 0.0]	[-2.3342487806779175e+12, 0.0, 0.0],
[2.3035892735484775e+12, 0.0, 0.0]	[-2.3035892735484775e+12, 0.0, 0.0],
[2.267640565223541e+12, 0.0, 0.0]	[-2.267640565223541e+12, 0.0, 0.0],
[2.2258758082065063e+12, 0.0, 0.0]	[-2.2258758082065063e+12, 0.0, 0.0],
[2.1777489525936472e+12, 0.0, 0.0]	[-2.1777489525936472e+12, 0.0, 0.0],
[2.1227030952439214e+12, 0.0, 0.0]	[-2.1227030952439214e+12, 0.0, 0.0],
[2.060181579171975e+12, 0.0, 0.0]	[-2.060181579171975e+12, 0.0, 0.0],
[1.989642155528275e+12, 0.0, 0.0]	[-1.989642155528275e+12, 0.0, 0.0],
[1.91057440871436e+12, 0.0, 0.0]	[-1.91057440871436e+12, 0.0, 0.0],
[1.8225204640563416e+12, 0.0, 0.0]	[-1.8225204640563416e+12, 0.0, 0.0],
[1.7250987370248398e+12, 0.0, 0.0]	[-1.7250987370248398e+12, 0.0, 0.0],
[1.6180301411199336e+12, 0.0, 0.0]	[-1.6180301411199336e+12, 0.0, 0.0],
[1.5011657590751655e+12, 0.0, 0.0]	[-1.5011657590751655e+12, 0.0, 0.0],
[1.3745145278221191e+12, 0.0, 0.0]	[-1.3745145278221191e+12, 0.0, 0.0],
[1.238269041983233e+12, 0.0, 0.0]	[-1.238269041983233e+12, 0.0, 0.0],
[1.0928272149594043e+12, 0.0, 0.0]	[-1.0928272149594043e+12, 0.0, 0.0],
[9.388073373218271e+11, 0.0, 0.0]	[-9.388073373218271e+11, 0.0, 0.0],
[7.770541269978629e+11, 0.0, 0.0]	[-7.770541269978629e+11, 0.0, 0.0],
[6.086337436123226e+11, 0.0, 0.0]	[-6.086337436123226e+11, 0.0, 0.0],
[4.348164668651398e+11, 0.0, 0.0]	[-4.348164668651398e+11, 0.0, 0.0],
[2.5704677974040466e+11, 0.0, 0.0]	[-2.5704677974040466e+11, 0.0, 0.0],
[7.690184338345578e+10, 0.0, 0.0]	[-7.690184338345578e+10, 0.0, 0.0],
[-1.0395936978178421e+11, 0.0, 0.0]	[1.0395936978178421e+11, 0.0, 0.0],
[-2.8385291028105176e+11, 0.0, 0.0]	[2.8385291028105176e+11, 0.0, 0.0],
[-4.6112853839183105e+11, 0.0, 0.0]	[4.6112853839183105e+11, 0.0, 0.0],
[-6.342259140267303e+11, 0.0, 0.0]	[6.342259140267303e+11, 0.0, 0.0],
[-8.0172425603304e+11, 0.0, 0.0]	[8.0172425603304e+11, 0.0, 0.0],
[-9.623822433090537e+11, 0.0, 0.0]	[9.623822433090537e+11, 0.0, 0.0],
[-1.115166076961932e+12, 0.0, 0.0]	[1.115166076961932e+12, 0.0, 0.0],
[-1.2592649101216616e+12, 0.0, 0.0]	[1.2592649101216616e+12, 0.0, 0.0],
[-1.394094076960314e+12, 0.0, 0.0]	[1.394094076960314e+12, 0.0, 0.0],
[-1.5192875515945303e+12, 0.0, 0.0]	[1.5192875515945303e+12, 0.0, 0.0],
[-1.6346817433186343e+12, 0.0, 0.0]	[1.6346817433186343e+12, 0.0, 0.0],
[-1.7402930611266394e+12, 0.0, 0.0]	[1.7402930611266394e+12, 0.0, 0.0],
[-1.8362916921024585e+12, 0.0, 0.0]	[1.8362916921024585e+12, 0.0, 0.0],
[-2.4279462443915874e+12, 0.0, 0.0]	[2.4279462443915874e+12, 0.0, 0.0],
[-2.5046520102534717e+12, 0.0, 0.0]	[2.5046520102534717e+12, 0.0, 0.0],
[-2.5710165564710503e+12, 0.0, 0.0]	[2.5710165564710503e+12, 0.0, 0.0],
[-2.6279768722091147e+12, 0.0, 0.0]	[2.6279768722091147e+12, 0.0, 0.0],
[-2.676449160295379e+12, 0.0, 0.0]	[2.676449160295379e+12, 0.0, 0.0],
[-2.7173108371253604e+12, 0.0, 0.0]	[2.7173108371253604e+12, 0.0, 0.0],
[-2.751388395177991e+12, 0.0, 0.0]	[2.751388395177991e+12, 0.0, 0.0],
[-2.779450029272911e+12, 0.0, 0.0]	[2.779450029272911e+12, 0.0, 0.0],
[-2.802201990787752e+12, 0.0, 0.0]	[2.802201990787752e+12, 0.0, 0.0],
[-2.820287752082685e+12, 0.0, 0.0]	[2.820287752082685e+12, 0.0, 0.0],
[-2.834289204747002e+12, 0.0, 0.0]	[2.834289204747002e+12, 0.0, 0.0],
[-2.844729259018268e+12, 0.0, 0.0]	[2.844729259018268e+12, 0.0, 0.0],
[-2.8520753453020244e+12, 0.0, 0.0]	[2.8520753453020244e+12, 0.0, 0.0],
[-2.8567434357536694e+12, 0.0, 0.0]	[2.8567434357536694e+12, 0.0, 0.0],
[-2.8591023021145254e+12, 0.0, 0.0]	[2.8591023021145254e+12, 0.0, 0.0],
[-2.859477805707221e+12, 0.0, 0.0]	[2.859477805707221e+12, 0.0, 0.0],
[-2.8581570783798105e+12, 0.0, 0.0]	[2.8581570783798105e+12, 0.0, 0.0],
[-2.855392501563895e+12, 0.0, 0.0]	[2.855392501563895e+12, 0.0, 0.0],
[-2.8514054269488784e+12, 0.0, 0.0]	[2.8514054269488784e+12, 0.0, 0.0],
[-2.846389608913771e+12, 0.0, 0.0]	[2.846389608913771e+12, 0.0, 0.0],
[-2.840514337874592e+12, 0.0, 0.0]	[2.840514337874592e+12, 0.0, 0.0],
[-2.833927276856566e+12, 0.0, 0.0]	[2.833927276856566e+12, 0.0, 0.0],
[-2.826757012325816e+12, 0.0, 0.0]	[2.826757012325816e+12, 0.0, 0.0],
[-2.8191153357649575e+12, 0.0, 0.0]	[2.8191153357649575e+12, 0.0, 0.0],
[-2.8110992755501084e+12, 0.0, 0.0]	[2.8110992755501084e+12, 0.0, 0.0],
[-2.802792900073909e+12, 0.0, 0.0]	[2.802792900073909e+12, 0.0, 0.0],
[-2.7942689132819663e+12, 0.0, 0.0]	[2.7942689132819663e+12, 0.0, 0.0],
[-2.785590063236774e+12, 0.0, 0.0]	[2.785590063236774e+12, 0.0, 0.0],
[-2.776810383277825e+12, 0.0, 0.0]	[2.776810383277825e+12, 0.0, 0.0],
[-2.7679762840138306e+12, 0.0, 0.0]	[2.7679762840138306e+12, 0.0, 0.0],
[-2.759127512907172e+12, 0.0, 0.0]	[2.759127512907172e+12, 0.0, 0.0],
[-2.75029799669156e+12, 0.0, 0.0]	[2.75029799669156e+12, 0.0, 0.0],
[-2.741516580367921e+12, 0.0, 0.0]	[2.741516580367921e+12, 0.0, 0.0],
[-2.732807675093441e+12, 0.0, 0.0]	[2.732807675093441e+12, 0.0, 0.0],
[-2.7241918259399326e+12, 0.0, 0.0]	[2.7241918259399326e+12, 0.0, 0.0],
[-2.715686209263601e+12, 0.0, 0.0]	[2.715686209263601e+12, 0.0, 0.0],
[-2.707305068303972e+12, 0.0, 0.0]	[2.707305068303972e+12, 0.0, 0.0],
[-2.699060094614668e+12, 0.0, 0.0]	[2.699060094614668e+12, 0.0, 0.0],
[-2.690960762018749e+12, 0.0, 0.0]	[2.690960762018749e+12, 0.0, 0.0],
[-2.6830146189702407e+12, 0.0, 0.0]	[2.6830146189702407e+12, 0.0, 0.0],
[-2.6752275444836777e+12, 0.0, 0.0]	[2.6752275444836777e+12, 0.0, 0.0],
[-2.667603972157119e+12, 0.0, 0.0]	[2.667603972157119e+12, 0.0, 0.0],
[-2.6601470862530312e+12, 0.0, 0.0]	[2.6601470862530312e+12, 0.0, 0.0],
[-2.652858993307963e+12, 0.0, 0.0]	[2.652858993307963e+12, 0.0, 0.0],
[-2.645740872308696e+12, 0.0, 0.0]	[2.645740872308696e+12, 0.0, 0.0],
[-2.638793106092753e+12, 0.0, 0.0]	[2.638793106092753e+12, 0.0, 0.0],
[-2.6320153962985664e+12, 0.0, 0.0]	[2.6320153962985664e+12, 0.0, 0.0],
[-2.6254068638996367e+12, 0.0, 0.0]	[2.6254068638996367e+12, 0.0, 0.0],
[-2.618966137102593e+12, 0.0, 0.0]	[2.618966137102593e+12, 0.0, 0.0],
[-2.612691428166717e+12, 0.0, 0.0]	[2.612691428166717e+12, 0.0, 0.0],
[-2.4279462443915874e+12, 0.0, 0.0]	[2.4279462443915874e+12, 0.0, 0.0],
[-2.421991413659111e+12, 0.0, 0.0]	[2.421991413659111e+12, 0.0, 0.0],
[-2.416184622427862e+12, 0.0, 0.0]	[2.416184622427862e+12, 0.0, 0.0],
[-2.4105233590724375e+12, 0.0, 0.0]	[2.4105233590724375e+12, 0.0, 0.0],
[-2.4050049856392305e+12, 0.0, 0.0]	[2.4050049856392305e+12, 0.0, 0.0],
[-2.3996267639157183e+12, 0.0, 0.0]	[2.3996267639157183e+12, 0.0, 0.0],
[-2.394385878237427e+12, 0.0, 0.0]	[2.394385878237427e+12, 0.0, 0.0],
[-2.389279455411994e+12, 0.0, 0.0]	[2.389279455411994e+12, 0.0, 0.0],
[-2.38430458209554e+12, 0.0, 0.0]	[2.38430458209554e+12, 0.0, 0.0],
[-2.379458319917564e+12, 0.0, 0.0]	[2.379458319917564e+12, 0.0, 0.0],
[-2.379521257736228e+12, 0.0, 0.0]	[2.379521257736228e+12, 0.0, 0.0],
[-2.38449472447655e+12, 0.0, 0.0]	[2.38449472447655e+12, 0.0, 0.0],
[-2.38959944611627e+12, 0.0, 0.0]	[2.38959944611627e+12, 0.0, 0.0],
[-2.3948383260519307e+12, 0.0, 0.0]	[2.3948383260519307e+12, 0.0, 0.0],
[-2.400214228084721e+12, 0.0, 0.0]	[2.400214228084721e+12, 0.0, 0.0],
[-2.405729959215091e+12, 0.0, 0.0]	[2.405729959215091e+12, 0.0, 0.0],
[-2.4113882499177603e+12, 0.0, 0.0]	[2.4113882499177603e+12, 0.0, 0.0],
[-2.417191731566107e+12, 0.0, 0.0]	[2.417191731566107e+12, 0.0, 0.0],
[-2.4231429106312915e+12, 0.0, 0.0]	[2.4231429106312915e+12, 0.0, 0.0],
[-2.429244139231969e+12, 0.0, 0.0]	[2.429244139231969e+12, 0.0, 0.0],
[-2.4354975815541836e+12, 0.0, 0.0]	[2.4354975815541836e+12, 0.0, 0.0],
[-2.4419051755971523e+12, 0.0, 0.0]	[2.4419051755971523e+12, 0.0, 0.0],
[-2.4484685896280425e+12, 0.0, 0.0]	[2.4484685896280425e+12, 0.0, 0.0],
[-2.455189172646295e+12, 0.0, 0.0]	[2.455189172646295e+12, 0.0, 0.0],
[-2.4620678980642534e+12, 0.0, 0.0]	[2.4620678980642534e+12, 0.0, 0.0],
[-2.4691052997041885e+12, 0.0, 0.0]	[2.4691052997041885e+12, 0.0, 0.0],
[-2.4763013990905566e+12, 0.0, 0.0]	[2.4763013990905566e+12, 0.0, 0.0],
[-2.483655622878514e+12, 0.0, 0.0]	[2.483655622878514e+12, 0.0, 0.0],
[-2.4911667091030664e+12, 0.0, 0.0]	[2.4911667091030664e+12, 0.0, 0.0],
[-2.4988326007553057e+12, 0.0, 0.0]	[2.4988326007553057e+12, 0.0, 0.0],
[-2.50665032499015e+12, 0.0, 0.0]	[2.50665032499015e+12, 0.0, 0.0],
[-2.514615856040766e+12, 0.0, 0.0]	[2.514615856040766e+12, 0.0, 0.0],
[-2.522723959655018e+12, 0.0, 0.0]	[2.522723959655018e+12, 0.0, 0.0],
[-2.530968016575076e+12, 0.0, 0.0]	[2.530968016575076e+12, 0.0, 0.0],
[-2.539339822248735e+12, 0.0, 0.0]	[2.539339822248735e+12, 0.0, 0.0],
[-2.547829359585686e+12, 0.0, 0.0]	[2.547829359585686e+12, 0.0, 0.0],
[-2.556424541149502e+12, 0.0, 0.0]	[2.556424541149502e+12, 0.0, 0.0],
[-2.5651109167017983e+12, 0.0, 0.0]	[2.5651109167017983e+12, 0.0, 0.0],
[-2.573871341484518e+12, 0.0, 0.0]	[2.573871341484518e+12, 0.0, 0.0],
[-2.582685600035399e+12, 0.0, 0.0]	[2.582685600035399e+12, 0.0, 0.0],
[-2.5915299796771353e+12, 0.0, 0.0]	[2.5915299796771353e+12, 0.0, 0.0],
