[0.7171592105010549, 0.0, 0.0] 	[5.422840789498963, 0.0, 0.0]
[0.7294357927314815, 0.0, 0.0] 	[5.4105642072685365, 0.0, 0.0]
[0.7417457674328026, 0.0, 0.0] 	[5.398254232567215, 0.0, 0.0]
[0.7540899272665534, 0.0, 0.0] 	[5.385910072733465, 0.0, 0.0]
[0.7664690682256152, 0.0, 0.0] 	[5.373530931774403, 0.0, 0.0]
[0.7788839871518333, 0.0, 0.0] 	[5.361116012848186, 0.0, 0.0]
[0.7913354788496855, 0.0, 0.0] 	[5.348664521150333, 0.0, 0.0]
[0.8038243327411385, 0.0, 0.0] 	[5.33617566725888, 0.0, 0.0]
[0.8163513289994767, 0.0, 0.0] 	[5.323648671000543, 0.0, 0.0]
[0.8289172340915498, 0.0, 0.0] 	[5.311082765908469, 0.0, 0.0]
[0.8415227956484094, 0.0, 0.0] 	[5.2984772043516095, 0.0, 0.0]
[0.8541687365735465, 0.0, 0.0] 	[5.285831263426473, 0.0, 0.0]
[0.8668557482857314, 0.0, 0.0] 	[5.273144251714288, 0.0, 0.0]
[0.8795844829795982, 0.0, 0.0] 	[5.26041551702042, 0.0, 0.0]
[0.8923555447714063, 0.0, 0.0] 	[5.247644455228612, 0.0, 0.0]
[0.9051694795795948, 0.0, 0.0] 	[5.234830520420424, 0.0, 0.0]
[0.9180267635695903, 0.0, 0.0] 	[5.221973236430428, 0.0, 0.0]
[0.9309277899695249, 0.0, 0.0] 	[5.209072210030493, 0.0, 0.0]
[0.9438728540377823, 0.0, 0.0] 	[5.196127145962236, 0.0, 0.0]
[0.9568621359342858, 0.0, 0.0] 	[5.183137864065732, 0.0, 0.0]
[0.9698956812148323, 0.0, 0.0] 	[5.170104318785186, 0.0, 0.0]
[0.9829733786312339, 0.0, 0.0] 	[5.157026621368785, 0.0, 0.0]
[0.9960949348792136, 0.0, 0.0] 	[5.143905065120805, 0.0, 0.0]
[1.0092598458906223, 0.0, 0.0] 	[5.130740154109396, 0.0, 0.0]
[1.0224673642163788, 0.0, 0.0] 	[5.11753263578364, 0.0, 0.0]
[1.0357164619914454, 0.0, 0.0] 	[5.104283538008573, 0.0, 0.0]
[1.049005788913195, 0.0, 0.0] 	[5.090994211086824, 0.0, 0.0]
[1.0623336245999866, 0.0, 0.0] 	[5.077666375400032, 0.0, 0.0]
[1.0756978246282984, 0.0, 0.0] 	[5.06430217537172, 0.0, 0.0]
[1.0890957594755295, 0.0, 0.0] 	[5.050904240524489, 0.0, 0.0]
[1.1012507662978157, 0.0, 0.0] 	[5.0387492337022035, 0.0, 0.0]
[1.1134328996679514, 0.0, 0.0] 	[5.026567100332068, 0.0, 0.0]
[1.1256381507782618, 0.0, 0.0] 	[5.014361849221758, 0.0, 0.0]
[1.1378618542395675, 0.0, 0.0] 	[5.002138145760452, 0.0, 0.0]
[1.150098607816794, 0.0, 0.0] 	[4.989901392183225, 0.0, 0.0]
[1.1623421837424914, 0.0, 0.0] 	[4.977657816257528, 0.0, 0.0]
[1.1745854310686972, 0.0, 0.0] 	[4.9654145689313225, 0.0, 0.0]
[1.1868201685999078, 0.0, 0.0] 	[4.953179831400112, 0.0, 0.0]
[1.199037068081965, 0.0, 0.0] 	[4.940962931918055, 0.0, 0.0]
[1.2112255275181607, 0.0, 0.0] 	[4.928774472481859, 0.0, 0.0]
[1.223373534762514, 0.0, 0.0] 	[4.916626465237505, 0.0, 0.0]
[1.2354675219215576, 0.0, 0.0] 	[4.904532478078462, 0.0, 0.0]
[1.2474922116033844, 0.0, 0.0] 	[4.892507788396634, 0.0, 0.0]
[1.259430456711392, 0.0, 0.0] 	[4.880569543288627, 0.0, 0.0]
[1.2712630763158217, 0.0, 0.0] 	[4.868736923684197, 0.0, 0.0]
[1.282968691172542, 0.0, 0.0] 	[4.857031308827477, 0.0, 0.0]
[1.2945235637134198, 0.0, 0.0] 	[4.8454764362865985, 0.0, 0.0]
[1.3059014488124132, 0.0, 0.0] 	[4.834098551187605, 0.0, 0.0]
[1.3170734633234524, 0.0, 0.0] 	[4.822926536676566, 0.0, 0.0]
[1.3280079842485006, 0.0, 0.0] 	[4.8119920157515175, 0.0, 0.0]
[1.3386705873444698, 0.0, 0.0] 	[4.801329412655548, 0.0, 0.0]
[1.3490240398799909, 0.0, 0.0] 	[4.790975960120027, 0.0, 0.0]
[1.3590283629062607, 0.0, 0.0] 	[4.7809716370937565, 0.0, 0.0]
[1.3686409795361394, 0.0, 0.0] 	[4.771359020463877, 0.0, 0.0]
[1.3778169659863053, 0.0, 0.0] 	[4.762183034013711, 0.0, 0.0]
[1.386509421126394, 0.0, 0.0] 	[4.753490578873623, 0.0, 0.0]
[1.394669967575209, 0.0, 0.0] 	[4.745330032424809, 0.0, 0.0]
[1.402249392609508, 0.0, 0.0] 	[4.73775060739051, 0.0, 0.0]
[1.4091984300612328, 0.0, 0.0] 	[4.7308015699387855, 0.0, 0.0]
[1.415468674973473, 0.0, 0.0] 	[4.724531325026546, 0.0, 0.0]
[1.4210136114186873, 0.0, 0.0] 	[4.718986388581332, 0.0, 0.0]
[1.4257897213503978, 0.0, 0.0] 	[4.714210278649621, 0.0, 0.0]
[1.429757629918366, 0.0, 0.0] 	[4.710242370081653, 0.0, 0.0]
[1.4328832319627784, 0.0, 0.0] 	[4.707116768037241, 0.0, 0.0]
[1.4351387372244575, 0.0, 0.0] 	[4.704861262775562, 0.0, 0.0]
[1.436503569830889, 0.0, 0.0] 	[4.703496430169131, 0.0, 0.0]
[1.4369650619870373, 0.0, 0.0] 	[4.703034938012982, 0.0, 0.0]
[1.4365188927980996, 0.0, 0.0] 	[4.703481107201919, 0.0, 0.0]
[1.4351692399975142, 0.0, 0.0] 	[4.704830760002505, 0.0, 0.0]
[1.4329286332293594, 0.0, 0.0] 	[4.70707136677066, 0.0, 0.0]
[1.4298175198628689, 0.0, 0.0] 	[4.710182480137151, 0.0, 0.0]
[1.4258635752400945, 0.0, 0.0] 	[4.714136424759926, 0.0, 0.0]
[1.4211008061897579, 0.0, 0.0] 	[4.7188991938102625, 0.0, 0.0]
[1.4155685077468962, 0.0, 0.0] 	[4.724431492253124, 0.0, 0.0]
[1.4093101374995711, 0.0, 0.0] 	[4.730689862500449, 0.0, 0.0]
[1.4023721701063812, 0.0, 0.0] 	[4.737627829893639, 0.0, 0.0]
[1.3948029874249979, 0.0, 0.0] 	[4.745197012575022, 0.0, 0.0]
[1.3866518490220767, 0.0, 0.0] 	[4.753348150977943, 0.0, 0.0]
[1.3779679754084344, 0.0, 0.0] 	[4.762032024591585, 0.0, 0.0]
[1.3687997638009306, 0.0, 0.0] 	[4.771200236199088, 0.0, 0.0]
[1.3564413288913149, 0.0, 0.0] 	[4.783558671108704, 0.0, 0.0]
[1.3437025904942794, 0.0, 0.0] 	[4.79629740950574, 0.0, 0.0]
[1.330635765102651, 0.0, 0.0] 	[4.809364234897368, 0.0, 0.0]
[1.317288196228329, 0.0, 0.0] 	[4.82271180377169, 0.0, 0.0]
[1.3037024919917675, 0.0, 0.0] 	[4.8362975080082515, 0.0, 0.0]
[1.289916749887486, 0.0, 0.0] 	[4.850083250112534, 0.0, 0.0]
[1.2759648386816704, 0.0, 0.0] 	[4.864035161318349, 0.0, 0.0]
[1.2618767133614635, 0.0, 0.0] 	[4.878123286638556, 0.0, 0.0]
[1.2476787445544932, 0.0, 0.0] 	[4.892321255445526, 0.0, 0.0]
[1.233394048625423, 0.0, 0.0] 	[4.906605951374597, 0.0, 0.0]
[1.2190428086467604, 0.0, 0.0] 	[4.920957191353259, 0.0, 0.0]
[1.204642579648659, 0.0, 0.0] 	[4.93535742035136, 0.0, 0.0]
[1.1902085740494504, 0.0, 0.0] 	[4.949791425950568, 0.0, 0.0]
[1.1757539250544833, 0.0, 0.0] 	[4.964246074945536, 0.0, 0.0]
[1.1612899271914907, 0.0, 0.0] 	[4.978710072808529, 0.0, 0.0]
[1.146826254126853, 0.0, 0.0] 	[4.993173745873167, 0.0, 0.0]
[1.1323711545682298, 0.0, 0.0] 	[5.007628845431791, 0.0, 0.0]
[1.1179316274807005, 0.0, 0.0] 	[5.02206837251932, 0.0, 0.0]
[1.1035135780876888, 0.0, 0.0] 	[5.036486421912333, 0.0, 0.0]
[1.0891219562436951, 0.0, 0.0] 	[5.0508780437563265, 0.0, 0.0]
[1.074760878791437, 0.0, 0.0] 	[5.0652391212085845, 0.0, 0.0]
[1.0604337374804467, 0.0, 0.0] 	[5.079566262519575, 0.0, 0.0]
[1.0461432939491695, 0.0, 0.0] 	[5.093856706050852, 0.0, 0.0]
[1.031891763173999, 0.0, 0.0] 	[5.108108236826022, 0.0, 0.0]
[1.0176808866778269, 0.0, 0.0] 	[5.122319113322195, 0.0, 0.0]
[1.0035119966754862, 0.0, 0.0] 	[5.136488003324536, 0.0, 0.0]
[0.9893860722193235, 0.0, 0.0] 	[5.150613927780698, 0.0, 0.0]
[0.9753037882985056, 0.0, 0.0] 	[5.164696211701516, 0.0, 0.0]
[0.9612655587427016, 0.0, 0.0] 	[5.17873444125732, 0.0, 0.0]
[0.9472715736856181, 0.0, 0.0] 	[5.192728426314403, 0.0, 0.0]
[0.9333218322569985, 0.0, 0.0] 	[5.206678167743022, 0.0, 0.0]
[0.9194161710931508, 0.0, 0.0] 	[5.22058382890687, 0.0, 0.0]
[0.9055542891855742, 0.0, 0.0] 	[5.234445710814446, 0.0, 0.0]
[0.891735769524358, 0.0, 0.0] 	[5.248264230475662, 0.0, 0.0]
[0.8779600979371703, 0.0, 0.0] 	[5.26203990206285, 0.0, 0.0]
[0.8642266794752478, 0.0, 0.0] 	[5.275773320524772, 0.0, 0.0]
[0.8505348526542071, 0.0, 0.0] 	[5.289465147345813, 0.0, 0.0]
[0.8368839018191614, 0.0, 0.0] 	[5.303116098180858, 0.0, 0.0]
[0.82327306786994, 0.0, 0.0] 	[5.31672693213008, 0.0, 0.0]
[0.8097015575526869, 0.0, 0.0] 	[5.330298442447333, 0.0, 0.0]
[0.7961685514982453, 0.0, 0.0] 	[5.343831448501775, 0.0, 0.0]
[0.7826732111651072, 0.0, 0.0] 	[5.357326788834913, 0.0, 0.0]
[0.7692146848249143, 0.0, 0.0] 	[5.370785315175106, 0.0, 0.0]
[0.7557921127111965, 0.0, 0.0] 	[5.384207887288824, 0.0, 0.0]
[0.7424046314369223, 0.0, 0.0] 	[5.397595368563098, 0.0, 0.0]
[0.7290513777732216, 0.0, 0.0] 	[5.410948622226799, 0.0, 0.0]
[0.7157314918701118, 0.0, 0.0] 	[5.424268508129909, 0.0, 0.0]
[0.7024441199899686, 0.0, 0.0] 	[5.437555880010052, 0.0, 0.0]
[0.689188416815682, 0.0, 0.0] 	[5.450811583184339, 0.0, 0.0]
[0.6759635473877321, 0.0, 0.0] 	[5.464036452612289, 0.0, 0.0]
[0.6638388215447303, 0.0, 0.0] 	[5.476161178455291, 0.0, 0.0]
[0.651743361985186, 0.0, 0.0] 	[5.488256638014835, 0.0, 0.0]
[0.6396764365907499, 0.0, 0.0] 	[5.500323563409271, 0.0, 0.0]
[0.6276373262745986, 0.0, 0.0] 	[5.5123626737254225, 0.0, 0.0]
[0.6156253255209327, 0.0, 0.0] 	[5.524374674479088, 0.0, 0.0]
[0.6036397428055226, 0.0, 0.0] 	[5.536360257194498, 0.0, 0.0]
[0.5916799009122906, 0.0, 0.0] 	[5.54832009908773, 0.0, 0.0]
[0.5797451371591835, 0.0, 0.0] 	[5.5602548628408375, 0.0, 0.0]
[0.5678348035450408, 0.0, 0.0] 	[5.57216519645498, 0.0, 0.0]
[0.5559004443602642, 0.0, 0.0] 	[5.584099555639757, 0.0, 0.0]
[0.54394142016447, 0.0, 0.0] 	[5.59605857983555, 0.0, 0.0]
[0.531957076745258, 0.0, 0.0] 	[5.608042923254763, 0.0, 0.0]
[0.5199467452211076, 0.0, 0.0] 	[5.620053254778913, 0.0, 0.0]
[0.5079097422169433, 0.0, 0.0] 	[5.6320902577830765, 0.0, 0.0]
[0.4958453701232622, 0.0, 0.0] 	[5.644154629876758, 0.0, 0.0]
[0.4837529174511469, 0.0, 0.0] 	[5.656247082548874, 0.0, 0.0]
[0.47163165929711554, 0.0, 0.0] 	[5.668368340702905, 0.0, 0.0]
[0.459480857933595, 0.0, 0.0] 	[5.680519142066426, 0.0, 0.0]
[0.4472997635428861, 0.0, 0.0] 	[5.692700236457135, 0.0, 0.0]
[0.43508761511484756, 0.0, 0.0] 	[5.704912384885174, 0.0, 0.0]
[0.4228436415311962, 0.0, 0.0] 	[5.717156358468825, 0.0, 0.0]
[0.41056706286235084, 0.0, 0.0] 	[5.729432937137671, 0.0, 0.0]
[0.3982570919061815, 0.0, 0.0] 	[5.7417429080938405, 0.0, 0.0]
[0.3859129360019224, 0.0, 0.0] 	[5.754087063998099, 0.0, 0.0]
[0.37353379915692764, 0.0, 0.0] 	[5.7664662008430945, 0.0, 0.0]
[0.3611188845289691, 0.0, 0.0] 	[5.778881115471053, 0.0, 0.0]
[0.34866739731247015, 0.0, 0.0] 	[5.791332602687552, 0.0, 0.0]
[0.3361785480835403, 0.0, 0.0] 	[5.803821451916482, 0.0, 0.0]
[0.323651556666022, 0.0, 0.0] 	[5.816348443334, 0.0, 0.0]
[0.3110856565891018, 0.0, 0.0] 	[5.82891434341092, 0.0, 0.0]
[0.2984801002165143, 0.0, 0.0] 	[5.841519899783508, 0.0, 0.0]
[0.2858341646381234, 0.0, 0.0] 	[5.854165835361899, 0.0, 0.0]
[0.273147158426878, 0.0, 0.0] 	[5.866852841573144, 0.0, 0.0]
[0.2604184293779934, 0.0, 0.0] 	[5.87958157062203, 0.0, 0.0]
[0.24764737336292802, 0.0, 0.0] 	[5.892352626637095, 0.0, 0.0]
[0.23483344444852886, 0.0, 0.0] 	[5.905166555551494, 0.0, 0.0]
[0.2219761664518859, 0.0, 0.0] 	[5.918023833548137, 0.0, 0.0]
[0.20907514612423023, 0.0, 0.0] 	[5.930924853875792, 0.0, 0.0]
[0.19613008818295322, 0.0, 0.0] 	[5.943869911817069, 0.0, 0.0]
[0.18314081243982688, 0.0, 0.0] 	[5.9568591875601955, 0.0, 0.0]
[0.17010727330611194, 0.0, 0.0] 	[5.96989272669391, 0.0, 0.0]
[0.1570295819917853, 0.0, 0.0] 	[5.982970418008237, 0.0, 0.0]
[0.14390803175693137, 0.0, 0.0] 	[5.996091968243091, 0.0, 0.0]
[0.13074312661871812, 0.0, 0.0] 	[6.009256873381305, 0.0, 0.0]
[0.1175356139675464, 0.0, 0.0] 	[6.0224643860324765, 0.0, 0.0]
[0.10428652160104689, 0.0, 0.0] 	[6.035713478398976, 0.0, 0.0]
[0.09099719974455557, 0.0, 0.0] 	[6.049002800255467, 0.0, 0.0]
[0.07766936869123724, 0.0, 0.0] 	[6.062330631308785, 0.0, 0.0]
[0.06430517276349199, 0.0, 0.0] 	[6.07569482723653, 0.0, 0.0]
[0.05090724136851987, 0.0, 0.0] 	[6.0890927586315025, 0.0, 0.0]
[0.038752234156328114, 0.0, 0.0] 	[6.101247765843694, 0.0, 0.0]
[0.026570099482723927, 0.0, 0.0] 	[6.113429900517299, 0.0, 0.0]
[0.014364846005403217, 0.0, 0.0] 	[6.12563515399462, 0.0, 0.0]
[0.0021411389456128804, 0.0, 0.0] 	[6.1378588610544105, 0.0, 0.0]
[9.98990438035069, 0.0, 0.0] 	[6.150095619649333, 0.0, 0.0]
[9.977660797778574, 0.0, 0.0] 	[6.162339202221449, 0.0, 0.0]
[9.96541754194387, 0.0, 0.0] 	[6.174582458056153, 0.0, 0.0]
[9.953182793782739, 0.0, 0.0] 	[6.1868172062172855, 0.0, 0.0]
[9.940965881261835, 0.0, 0.0] 	[6.199034118738189, 0.0, 0.0]
[9.928777406060062, 0.0, 0.0] 	[6.211222593939962, 0.0, 0.0]
[9.916629379973259, 0.0, 0.0] 	[6.223370620026765, 0.0, 0.0]
[9.904535370510596, 0.0, 0.0] 	[6.235464629489427, 0.0, 0.0]
[9.892510654644076, 0.0, 0.0] 	[6.247489345355947, 0.0, 0.0]
[9.880572379013858, 0.0, 0.0] 	[6.259427620986165, 0.0, 0.0]
[9.86873972405656, 0.0, 0.0] 	[6.271260275943463, 0.0, 0.0]
[9.857034068487343, 0.0, 0.0] 	[6.28296593151268, 0.0, 0.0]
[9.845479149311743, 0.0, 0.0] 	[6.29452085068828, 0.0, 0.0]
[9.83410121106352, 0.0, 0.0] 	[6.305898788936504, 0.0, 0.0]
[9.822929136272831, 0.0, 0.0] 	[6.317070863727193, 0.0, 0.0]
[9.811994547306794, 0.0, 0.0] 	[6.3280054526932314, 0.0, 0.0]
[9.801331867774199, 0.0, 0.0] 	[6.338668132225828, 0.0, 0.0]
[9.79097832978376, 0.0, 0.0] 	[6.349021670216267, 0.0, 0.0]
[9.78097391169199, 0.0, 0.0] 	[6.3590260883080365, 0.0, 0.0]
[9.771361189846635, 0.0, 0.0] 	[6.368638810153393, 0.0, 0.0]
[9.762185087570739, 0.0, 0.0] 	[6.377814912429288, 0.0, 0.0]
[9.753492505642935, 0.0, 0.0] 	[6.386507494357092, 0.0, 0.0]
[9.74533182123291, 0.0, 0.0] 	[6.394668178767116, 0.0, 0.0]
[9.737752247025114, 0.0, 0.0] 	[6.402247752974912, 0.0, 0.0]
[9.730803049352833, 0.0, 0.0] 	[6.409196950647193, 0.0, 0.0]
[9.724532633569861, 0.0, 0.0] 	[6.415467366430164, 0.0, 0.0]
[9.718987516253407, 0.0, 0.0] 	[6.421012483746618, 0.0, 0.0]
[9.714211216364097, 0.0, 0.0] 	[6.425788783635928, 0.0, 0.0]
[9.710243109930381, 0.0, 0.0] 	[6.429756890069643, 0.0, 0.0]
[9.707117303539828, 0.0, 0.0] 	[6.432882696460196, 0.0, 0.0]
[9.704861589099341, 0.0, 0.0] 	[6.435138410900682, 0.0, 0.0]
[9.70349654430502, 0.0, 0.0] 	[6.436503455695004, 0.0, 0.0]
[9.703034838894698, 0.0, 0.0] 	[6.436965161105326, 0.0, 0.0]
[9.703480795759543, 0.0, 0.0] 	[6.436519204240482, 0.0, 0.0]
[9.704830239146036, 0.0, 0.0] 	[6.435169760853989, 0.0, 0.0]
[9.70707064130442, 0.0, 0.0] 	[6.432929358695607, 0.0, 0.0]
[9.710181556611019, 0.0, 0.0] 	[6.429818443389008, 0.0, 0.0]
[9.714135311267833, 0.0, 0.0] 	[6.425864688732194, 0.0, 0.0]
[9.718897899749479, 0.0, 0.0] 	[6.421102100250547, 0.0, 0.0]
[9.724430028059508, 0.0, 0.0] 	[6.415569971940518, 0.0, 0.0]
[9.73068823937487, 0.0, 0.0] 	[6.409311760625156, 0.0, 0.0]
[9.737626059533463, 0.0, 0.0] 	[6.402373940466563, 0.0, 0.0]
[9.745195106922234, 0.0, 0.0] 	[6.394804893077792, 0.0, 0.0]
[9.753346121992575, 0.0, 0.0] 	[6.386653878007451, 0.0, 0.0]
[9.762029884056092, 0.0, 0.0] 	[6.377970115943932, 0.0, 0.0]
[9.77119799555644, 0.0, 0.0] 	[6.368802004443586, 0.0, 0.0]
[9.783556435953862, 0.0, 0.0] 	[6.356443564046162, 0.0, 0.0]
[9.796295189569573, 0.0, 0.0] 	[6.3437048104304505, 0.0, 0.0]
[9.809362038736763, 0.0, 0.0] 	[6.33063796126326, 0.0, 0.0]
[9.822709638856097, 0.0, 0.0] 	[6.317290361143929, 0.0, 0.0]
[9.836295380814747, 0.0, 0.0] 	[6.303704619185279, 0.0, 0.0]
[9.850081166223806, 0.0, 0.0] 	[6.289918833776219, 0.0, 0.0]
[9.864033125519452, 0.0, 0.0] 	[6.275966874480574, 0.0, 0.0]
[9.878121303009555, 0.0, 0.0] 	[6.26187869699047, 0.0, 0.0]
[9.892319327448195, 0.0, 0.0] 	[6.247680672551832, 0.0, 0.0]
[9.906604081932084, 0.0, 0.0] 	[6.233395918067944, 0.0, 0.0]
[9.92095538292227, 0.0, 0.0] 	[6.219044617077759, 0.0, 0.0]
[9.935355674986795, 0.0, 0.0] 	[6.204644325013233, 0.0, 0.0]
[9.949789745362867, 0.0, 0.0] 	[6.190210254637161, 0.0, 0.0]
[9.964244460551146, 0.0, 0.0] 	[6.1757555394488834, 0.0, 0.0]
[9.978708525774032, 0.0, 0.0] 	[6.161291474225998, 0.0, 0.0]
[9.993172267153646, 0.0, 0.0] 	[6.146827732846384, 0.0, 0.0]
[0.007627435804035798, 0.0, 0.0] 	[6.132372564195994, 0.0, 0.0]
[0.02206703261043382, 0.0, 0.0] 	[6.117932967389597, 0.0, 0.0]
[0.03648515222429491, 0.0, 0.0] 	[6.1035148477757355, 0.0, 0.0]
[0.05087684468701733, 0.0, 0.0] 	[6.089123155313014, 0.0, 0.0]
[0.06523799306971652, 0.0, 0.0] 	[6.074762006930315, 0.0, 0.0]
[0.0795652055519518, 0.0, 0.0] 	[6.060434794448079, 0.0, 0.0]
[0.09385572043731642, 0.0, 0.0] 	[6.046144279562714, 0.0, 0.0]
[0.10810732270241045, 0.0, 0.0] 	[6.031892677297621, 0.0, 0.0]
[0.12231827078658239, 0.0, 0.0] 	[6.017681729213448, 0.0, 0.0]
[0.13648723244502015, 0.0, 0.0] 	[6.00351276755501, 0.0, 0.0]
[0.1506132286019273, 0.0, 0.0] 	[5.989386771398103, 0.0, 0.0]
[0.1646955842501469, 0.0, 0.0] 	[5.975304415749884, 0.0, 0.0]
[0.17873388554656902, 0.0, 0.0] 	[5.961266114453461, 0.0, 0.0]
[0.19272794234782115, 0.0, 0.0] 	[5.947272057652209, 0.0, 0.0]
[0.20667775551761164, 0.0, 0.0] 	[5.933322244482419, 0.0, 0.0]
[0.22058348841564396, 0.0, 0.0] 	[5.919416511584386, 0.0, 0.0]
[0.23444544204851814, 0.0, 0.0] 	[5.905554557951513, 0.0, 0.0]
[0.24826403342593378, 0.0, 0.0] 	[5.891735966574098, 0.0, 0.0]
[0.26203977672136414, 0.0, 0.0] 	[5.877960223278667, 0.0, 0.0]
[0.2757732668857846, 0.0, 0.0] 	[5.864226733114247, 0.0, 0.0]
[0.2894651654066221, 0.0, 0.0] 	[5.85053483459341, 0.0, 0.0]
[0.30311618794244105, 0.0, 0.0] 	[5.836883812057591, 0.0, 0.0]
[0.31672709359755646, 0.0, 0.0] 	[5.823272906402475, 0.0, 0.0]
[0.3302986756302977, 0.0, 0.0] 	[5.809701324369734, 0.0, 0.0]
[0.3438317534145092, 0.0, 0.0] 	[5.796168246585522, 0.0, 0.0]
[0.3573271654965065, 0.0, 0.0] 	[5.782672834503525, 0.0, 0.0]
[0.3707857636094981, 0.0, 0.0] 	[5.769214236390533, 0.0, 0.0]
[0.3842084075247834, 0.0, 0.0] 	[5.755791592475248, 0.0, 0.0]
[0.3975959606341523, 0.0, 0.0] 	[5.742404039365879, 0.0, 0.0]
[0.4109492861711208, 0.0, 0.0] 	[5.72905071382891, 0.0, 0.0]
[0.42426924399017424, 0.0, 0.0] 	[5.715730756009856, 0.0, 0.0]
[0.4375566878332706, 0.0, 0.0] 	[5.702443312166761, 0.0, 0.0]
[0.45081246302166716, 0.0, 0.0] 	[5.6891875369783635, 0.0, 0.0]
[0.46403740451883024, 0.0, 0.0] 	[5.6759625954812005, 0.0, 0.0]
[0.4761621303912523, 0.0, 0.0] 	[5.663837869608779, 0.0, 0.0]
[0.4882575900382624, 0.0, 0.0] 	[5.651742409961768, 0.0, 0.0]
[0.5003245155773517, 0.0, 0.0] 	[5.639675484422679, 0.0, 0.0]
[0.5123636260944336, 0.0, 0.0] 	[5.627636373905597, 0.0, 0.0]
[0.5243756271043549, 0.0, 0.0] 	[5.615624372895676, 0.0, 0.0]
[0.5363612101303591, 0.0, 0.0] 	[5.603638789869672, 0.0, 0.0]
[0.5483210523875109, 0.0, 0.0] 	[5.591678947612521, 0.0, 0.0]
[0.5602558165568307, 0.0, 0.0] 	[5.579744183443201, 0.0, 0.0]
[0.5721661506384322, 0.0, 0.0] 	[5.567833849361599, 0.0, 0.0]
[0.584100510341252, 0.0, 0.0] 	[5.5558994896587794, 0.0, 0.0]
[0.5960595351067809, 0.0, 0.0] 	[5.543940464893251, 0.0, 0.0]
[0.6080438791485175, 0.0, 0.0] 	[5.531956120851515, 0.0, 0.0]
[0.6200542113490669, 0.0, 0.0] 	[5.519945788650966, 0.0, 0.0]
[0.6320912150845684, 0.0, 0.0] 	[5.507908784915465, 0.0, 0.0]
[0.6441555879655618, 0.0, 0.0] 	[5.495844412034471, 0.0, 0.0]
[0.656248041481966, 0.0, 0.0] 	[5.4837519585180665, 0.0, 0.0]
[0.6683693005382201, 0.0, 0.0] 	[5.471630699461812, 0.0, 0.0]
[0.6805201028627993, 0.0, 0.0] 	[5.459479897137233, 0.0, 0.0]
[0.6927011982742387, 0.0, 0.0] 	[5.447298801725793, 0.0, 0.0]
[0.7049133477834354, 0.0, 0.0] 	[5.435086652216596, 0.0, 0.0]
[0.7171573225093326, 0.0, 0.0] 	[5.422842677490699, 0.0, 0.0]
[0.7294339023820592, 0.0, 0.0] 	[5.410566097617973, 0.0, 0.0]
[0.74174387460416, 0.0, 0.0] 	[5.398256125395871, 0.0, 0.0]
[0.754088031836661, 0.0, 0.0] 	[5.385911968163371, 0.0, 0.0]
[0.7664671700722874, 0.0, 0.0] 	[5.373532829927744, 0.0, 0.0]
[0.7788820861531381, 0.0, 0.0] 	[5.361117913846893, 0.0, 0.0]
[0.7913335748844186, 0.0, 0.0] 	[5.348666425115613, 0.0, 0.0]
[0.8038224256893688, 0.0, 0.0] 	[5.336177574310662, 0.0, 0.0]
[0.8163494187431752, 0.0, 0.0] 	[5.323650581256856, 0.0, 0.0]
[0.8289153205153115, 0.0, 0.0] 	[5.31108467948472, 0.0, 0.0]
[0.8415208786402806, 0.0, 0.0] 	[5.298479121359751, 0.0, 0.0]
[0.8541668160259727, 0.0, 0.0] 	[5.285833183974059, 0.0, 0.0]
[0.8668538240966397, 0.0, 0.0] 	[5.273146175903392, 0.0, 0.0]
[0.8795825550536354, 0.0, 0.0] 	[5.2604174449463965, 0.0, 0.0]
[0.8923536130213496, 0.0, 0.0] 	[5.247646386978682, 0.0, 0.0]
[0.9051675439279622, 0.0, 0.0] 	[5.234832456072069, 0.0, 0.0]
[0.9180248239504731, 0.0, 0.0] 	[5.221975176049558, 0.0, 0.0]
[0.930925846330676, 0.0, 0.0] 	[5.209074153669355, 0.0, 0.0]
[0.9438709063429911, 0.0, 0.0] 	[5.19612909365704, 0.0, 0.0]
[0.9568601841660789, 0.0, 0.0] 	[5.183139815833952, 0.0, 0.0]
[0.9698937253775435, 0.0, 0.0] 	[5.170106274622487, 0.0, 0.0]
[0.9829714187544923, 0.0, 0.0] 	[5.157028581245538, 0.0, 0.0]
[0.9960929710219032, 0.0, 0.0] 	[5.143907028978127, 0.0, 0.0]
[1.0092578781453756, 0.0, 0.0] 	[5.130742121854655, 0.0, 0.0]
[1.0224653927146738, 0.0, 0.0] 	[5.117534607285356, 0.0, 0.0]
[1.0357144869093828, 0.0, 0.0] 	[5.104285513090647, 0.0, 0.0]
[1.0490038104780408, 0.0, 0.0] 	[5.090996189521989, 0.0, 0.0]
[1.0623316430975767, 0.0, 0.0] 	[5.0776683569024526, 0.0, 0.0]
[1.0756958404114096, 0.0, 0.0] 	[5.06430415958862, 0.0, 0.0]
[1.0890937729733323, 0.0, 0.0] 	[5.0509062270266964, 0.0, 0.0]
[1.1012487800537305, 0.0, 0.0] 	[5.038751219946298, 0.0, 0.0]
[1.1134309142867433, 0.0, 0.0] 	[5.026569085713285, 0.0, 0.0]
[1.12563616696398, 0.0, 0.0] 	[5.014363833036048, 0.0, 0.0]
[1.1378598728074296, 0.0, 0.0] 	[5.002140127192598, 0.0, 0.0]
